age	workclass	fnlwgt	education	education-num	marital-status	occupation	relationship	race	sex	capital-gain	capital-loss	hours-per-week	native-country	target
21.0	4	163333.0	15	10.0	4	8	3	4	0	0.0	0.0	35.0	39	1
26.0	4	128777.0	15	10.0	4	12	2	2	0	0.0	0.0	40.0	39	1
45.0	4	190482.0	8	11.0	2	3	0	4	1	0.0	0.0	76.0	39	1
19.0	4	198668.0	5	4.0	4	8	1	4	0	0.0	0.0	40.0	39	1
31.0	4	196791.0	14	15.0	0	10	1	4	0	0.0	0.0	45.0	39	0
23.0	1	361278.0	15	10.0	4	6	1	4	0	0.0	0.0	20.0	39	1
21.0	0	220115.0	15	10.0	4	0	3	4	1	0.0	0.0	20.0	39	1
25.0	4	108414.0	11	9.0	2	7	0	4	1	0.0	0.0	40.0	39	1
66.0	4	275918.0	11	9.0	2	4	0	4	1	10605.0	0.0	40.0	39	0
54.0	4	53833.0	4	3.0	2	14	0	4	1	0.0	0.0	40.0	39	0
58.0	4	159008.0	9	13.0	2	10	0	4	1	0.0	1887.0	40.0	39	0
52.0	1	30731.0	11	9.0	2	4	0	4	1	7298.0	0.0	40.0	39	0
30.0	4	33678.0	11	9.0	4	12	3	4	1	0.0	0.0	40.0	39	1
53.0	6	158284.0	11	9.0	2	12	0	4	1	0.0	0.0	70.0	39	1
56.0	4	191917.0	7	12.0	0	1	4	4	0	4101.0	0.0	40.0	39	1
19.0	4	254247.0	2	8.0	4	1	3	4	1	0.0	0.0	38.0	0	1
62.0	4	197514.0	11	9.0	2	12	5	4	0	0.0	0.0	16.0	39	1
47.0	2	40690.0	15	10.0	0	3	1	4	1	0.0	0.0	40.0	39	1
61.0	4	93997.0	5	4.0	2	7	0	4	1	0.0	0.0	40.0	22	1
51.0	6	95435.0	11	9.0	2	12	0	4	1	0.0	0.0	60.0	39	0
41.0	4	156566.0	15	10.0	2	3	0	4	1	0.0	0.0	40.0	39	0
27.0	4	218184.0	15	10.0	4	1	1	2	0	0.0	0.0	40.0	23	1
25.0	4	344804.0	4	3.0	3	6	2	4	1	0.0	0.0	40.0	26	1
18.0	0	437851.0	15	10.0	4	0	3	4	1	0.0	0.0	40.0	39	1
20.0	4	286734.0	15	10.0	4	1	1	3	0	0.0	0.0	35.0	39	1
53.0	5	202069.0	15	10.0	2	4	5	2	0	0.0	0.0	30.0	39	1
62.0	0	139391.0	5	4.0	2	0	0	4	1	0.0	0.0	40.0	21	0
39.0	4	185520.0	15	10.0	4	5	1	4	0	0.0	0.0	40.0	39	1
39.0	2	164156.0	7	12.0	0	8	4	4	0	0.0	0.0	55.0	39	1
22.0	4	157332.0	15	10.0	4	10	3	4	0	0.0	0.0	40.0	39	1
45.0	1	102569.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	0
41.0	4	320984.0	14	15.0	2	10	0	4	1	99999.0	0.0	65.0	39	0
38.0	4	131288.0	8	11.0	4	5	1	4	1	0.0	0.0	50.0	39	1
66.0	4	115880.0	15	10.0	2	4	0	4	1	3818.0	0.0	40.0	39	1
43.0	4	248094.0	11	9.0	2	7	0	4	1	0.0	0.0	40.0	39	1
75.0	0	248833.0	11	9.0	1	0	5	4	0	2653.0	0.0	14.0	39	1
37.0	4	49626.0	8	11.0	2	13	0	4	1	0.0	0.0	43.0	39	1
31.0	4	415706.0	0	6.0	5	8	4	4	0	0.0	0.0	40.0	39	1
41.0	4	247081.0	15	10.0	2	1	0	4	1	0.0	0.0	40.0	39	0
29.0	4	296450.0	5	4.0	4	3	1	4	1	0.0	0.0	40.0	39	1
27.0	4	277760.0	11	9.0	0	4	4	4	0	0.0	0.0	40.0	39	1
66.0	6	51687.0	9	13.0	2	12	0	4	1	0.0	0.0	20.0	39	1
46.0	4	57929.0	11	9.0	0	8	1	4	1	0.0	0.0	25.0	39	1
51.0	4	245356.0	15	10.0	2	4	0	4	1	7298.0	0.0	55.0	39	0
27.0	4	190525.0	9	13.0	2	4	0	4	1	7298.0	0.0	55.0	39	0
51.0	4	357949.0	9	13.0	0	10	1	4	0	0.0	0.0	16.0	39	1
44.0	0	190205.0	5	4.0	2	0	0	4	1	0.0	0.0	25.0	39	1
54.0	4	259323.0	15	10.0	2	10	0	4	1	0.0	0.0	40.0	39	0
57.0	5	84231.0	12	14.0	2	12	0	4	1	0.0	1977.0	50.0	39	0
51.0	1	335481.0	15	10.0	5	10	1	2	0	0.0	0.0	40.0	39	0
42.0	2	142756.0	9	13.0	0	10	1	4	0	0.0	0.0	50.0	39	1
22.0	4	65225.0	0	6.0	4	8	3	4	0	0.0	0.0	40.0	39	1
33.0	2	203051.0	11	9.0	4	1	3	4	1	0.0	0.0	46.0	39	1
44.0	4	118536.0	6	5.0	2	7	0	2	1	0.0	0.0	40.0	39	1
30.0	4	189620.0	15	10.0	0	10	1	4	0	6849.0	0.0	40.0	9	1
38.0	4	235379.0	7	12.0	4	10	4	4	0	0.0	0.0	36.0	39	1
28.0	4	292536.0	15	10.0	4	14	1	4	1	0.0	0.0	50.0	39	1
55.0	4	248841.0	11	9.0	2	14	0	4	1	0.0	0.0	45.0	39	0
17.0	0	151141.0	0	6.0	4	0	3	4	1	0.0	0.0	30.0	39	1
37.0	4	201141.0	11	9.0	4	1	3	4	0	0.0	0.0	37.0	39	1
35.0	4	112512.0	11	9.0	6	8	3	4	0	0.0	0.0	40.0	39	1
32.0	2	186784.0	9	13.0	2	10	5	4	0	5013.0	0.0	45.0	39	1
23.0	7	335453.0	9	13.0	4	13	1	4	0	0.0	0.0	20.0	39	1
32.0	4	117779.0	11	9.0	4	14	3	4	0	0.0	0.0	35.0	39	1
30.0	4	242460.0	11	9.0	5	3	1	4	1	0.0	0.0	50.0	39	1
25.0	4	269015.0	11	9.0	4	8	2	2	0	0.0	0.0	40.0	39	1
71.0	6	28865.0	11	9.0	2	5	0	4	1	0.0	0.0	15.0	39	1
28.0	4	27044.0	7	12.0	0	4	1	4	0	0.0	0.0	43.0	39	1
21.0	4	285457.0	15	10.0	4	14	3	4	1	0.0	0.0	50.0	39	1
79.0	0	165209.0	11	9.0	2	0	0	4	1	0.0	0.0	40.0	39	1
36.0	4	150548.0	11	9.0	4	7	1	4	0	0.0	0.0	30.0	39	1
23.0	4	204641.0	0	6.0	4	6	4	4	1	0.0	0.0	50.0	39	1
24.0	4	238917.0	4	3.0	4	3	4	4	1	0.0	0.0	40.0	8	1
58.0	4	357788.0	11	9.0	2	3	0	2	1	0.0	0.0	40.0	39	1
55.0	5	304695.0	14	15.0	2	10	0	4	1	0.0	0.0	55.0	39	1
25.0	4	51392.0	8	11.0	0	1	4	4	0	0.0	0.0	40.0	39	1
34.0	4	187251.0	11	9.0	0	10	4	4	0	0.0	0.0	25.0	39	1
37.0	4	255454.0	5	4.0	2	7	0	2	1	7298.0	0.0	35.0	14	0
18.0	4	226956.0	11	9.0	4	12	3	4	0	0.0	0.0	24.0	39	1
34.0	5	80249.0	15	10.0	2	5	0	4	1	0.0	0.0	72.0	39	1
46.0	4	44671.0	9	13.0	2	11	0	4	1	0.0	0.0	40.0	39	1
53.0	4	242859.0	15	10.0	5	1	3	4	1	0.0	0.0	40.0	5	1
30.0	4	112115.0	11	9.0	2	7	0	4	1	0.0	0.0	60.0	21	0
60.0	4	355865.0	12	14.0	2	4	0	4	1	0.0	0.0	50.0	39	0
90.0	4	272752.0	15	10.0	4	8	3	4	1	0.0	0.0	10.0	39	1
27.0	4	292883.0	11	9.0	2	7	0	2	1	0.0	0.0	40.0	39	1
55.0	2	296085.0	7	12.0	2	10	0	1	1	0.0	0.0	40.0	39	0
48.0	4	156926.0	9	13.0	0	1	1	4	1	0.0	0.0	40.0	39	1
39.0	4	315291.0	11	9.0	4	1	4	2	0	0.0	0.0	40.0	39	1
60.0	7	190682.0	8	11.0	6	8	1	2	0	0.0	0.0	37.0	39	1
36.0	4	154410.0	9	13.0	2	10	0	4	1	0.0	0.0	40.0	39	0
31.0	4	177426.0	9	13.0	2	6	0	4	1	0.0	0.0	40.0	26	1
51.0	4	169785.0	9	13.0	3	4	1	4	0	0.0	0.0	60.0	39	0
34.0	2	398988.0	9	13.0	4	1	3	4	1	0.0	0.0	18.0	39	1
31.0	4	385959.0	9	13.0	4	1	1	4	1	0.0	0.0	50.0	39	1
23.0	4	166371.0	15	10.0	4	13	3	4	1	0.0	0.0	60.0	39	1
34.0	4	144949.0	11	9.0	0	6	3	4	1	0.0	0.0	35.0	39	1
17.0	4	394176.0	0	6.0	4	6	3	4	1	0.0	0.0	20.0	39	1
35.0	4	151322.0	15	10.0	4	3	1	4	1	0.0	0.0	40.0	39	1
57.0	6	105824.0	1	7.0	2	5	0	4	1	0.0	0.0	99.0	39	1
48.0	7	98010.0	12	14.0	2	10	5	4	0	0.0	0.0	16.0	39	0
52.0	4	174752.0	11	9.0	2	12	0	4	1	0.0	0.0	60.0	39	0
67.0	4	231559.0	14	15.0	2	10	0	4	1	20051.0	0.0	48.0	39	0
39.0	4	165186.0	15	10.0	2	5	0	4	1	0.0	0.0	45.0	39	1
30.0	6	243665.0	11	9.0	2	12	0	4	1	0.0	0.0	50.0	39	1
50.0	4	101119.0	0	6.0	2	14	0	4	1	0.0	0.0	40.0	39	1
58.0	7	198145.0	9	13.0	2	1	0	4	1	0.0	0.0	35.0	39	0
26.0	4	124111.0	9	13.0	4	1	1	4	0	0.0	0.0	35.0	39	1
62.0	7	199198.0	8	11.0	6	4	4	2	0	0.0	0.0	40.0	39	1
25.0	2	190057.0	9	13.0	4	10	3	4	0	0.0	0.0	40.0	39	1
50.0	4	410114.0	14	15.0	2	4	0	4	1	15024.0	0.0	50.0	39	0
33.0	5	128016.0	11	9.0	6	12	4	4	0	0.0	0.0	40.0	39	1
31.0	4	209529.0	1	7.0	2	1	0	4	1	0.0	0.0	40.0	33	1
31.0	6	181485.0	9	13.0	4	12	1	2	1	0.0	0.0	40.0	39	0
49.0	4	175070.0	15	10.0	0	8	4	4	0	0.0	0.0	40.0	39	1
32.0	4	408328.0	5	4.0	2	3	0	4	1	0.0	0.0	40.0	39	1
33.0	4	94235.0	14	15.0	4	10	3	4	1	0.0	0.0	42.0	39	0
36.0	4	298635.0	9	13.0	2	8	0	3	1	0.0	0.0	40.0	20	0
41.0	5	289636.0	8	11.0	4	4	1	4	1	0.0	0.0	48.0	39	1
50.0	6	89737.0	15	10.0	2	3	0	4	1	0.0	0.0	48.0	39	1
31.0	4	387116.0	15	10.0	4	1	1	2	0	0.0	0.0	36.0	23	1
46.0	4	161508.0	0	6.0	4	7	1	2	1	0.0	0.0	40.0	39	1
33.0	2	269604.0	4	3.0	4	8	4	3	0	0.0	0.0	40.0	8	1
18.0	4	163067.0	15	10.0	4	11	3	4	0	0.0	0.0	40.0	39	1
49.0	6	33300.0	11	9.0	2	5	0	4	1	0.0	0.0	84.0	39	1
63.0	4	216413.0	9	13.0	6	1	1	4	0	0.0	0.0	25.0	39	1
57.0	4	548256.0	2	8.0	2	14	0	2	1	7688.0	0.0	40.0	39	0
49.0	4	132576.0	9	13.0	2	4	0	4	1	0.0	0.0	50.0	39	0
36.0	2	491000.0	7	12.0	4	10	3	2	1	0.0	0.0	40.0	39	1
22.0	4	124454.0	15	10.0	4	12	1	4	1	0.0	0.0	30.0	39	1
20.0	4	35448.0	15	10.0	4	1	3	4	0	0.0	0.0	12.0	39	1
70.0	2	111712.0	11	9.0	2	4	0	4	1	0.0	0.0	22.0	39	1
43.0	4	160369.0	11	9.0	4	7	3	4	1	0.0	0.0	40.0	39	1
34.0	4	117983.0	11	9.0	4	1	1	4	0	0.0	0.0	40.0	39	1
34.0	4	157747.0	15	10.0	2	4	0	4	1	7298.0	0.0	40.0	39	0
75.0	0	128224.0	4	3.0	2	0	0	4	1	0.0	0.0	25.0	39	1
27.0	4	195337.0	15	10.0	4	7	1	4	0	0.0	0.0	40.0	39	1
40.0	5	475322.0	9	13.0	5	3	3	4	1	0.0	0.0	50.0	39	1
40.0	4	85604.0	12	14.0	2	10	0	4	1	0.0	0.0	55.0	39	1
39.0	6	192626.0	11	9.0	5	5	1	4	1	0.0	0.0	50.0	39	1
45.0	4	102771.0	11	9.0	2	4	0	4	1	0.0	0.0	40.0	39	0
45.0	6	247053.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	1
30.0	4	203034.0	8	11.0	3	3	1	4	1	0.0	0.0	40.0	39	1
30.0	4	323054.0	0	6.0	0	8	1	0	1	0.0	0.0	40.0	39	1
52.0	4	131631.0	1	7.0	5	7	4	2	1	0.0	0.0	40.0	39	1
31.0	4	228873.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	1
34.0	6	33442.0	8	11.0	4	8	2	4	0	0.0	0.0	40.0	39	1
34.0	4	608881.0	11	9.0	4	3	1	2	1	0.0	0.0	40.0	39	1
36.0	4	109204.0	15	10.0	2	4	0	4	1	0.0	0.0	40.0	39	1
63.0	6	167501.0	15	10.0	2	10	5	4	0	20051.0	0.0	10.0	39	0
19.0	4	304643.0	15	10.0	4	12	3	4	1	0.0	0.0	20.0	39	1
17.0	4	193199.0	1	7.0	4	12	4	4	0	0.0	0.0	12.0	31	1
49.0	4	116338.0	11	9.0	5	10	4	4	0	0.0	653.0	60.0	39	1
41.0	4	143069.0	10	16.0	2	10	0	4	1	0.0	0.0	60.0	39	1
25.0	4	350850.0	5	4.0	2	5	0	4	1	0.0	0.0	50.0	39	0
53.0	2	283602.0	12	14.0	2	10	5	4	0	15024.0	0.0	40.0	39	0
33.0	4	188352.0	12	14.0	4	10	1	2	1	0.0	0.0	50.0	39	1
24.0	4	228649.0	9	13.0	4	1	3	4	1	0.0	0.0	38.0	39	1
59.0	0	169611.0	15	10.0	2	0	5	4	0	7298.0	0.0	12.0	39	0
29.0	4	129528.0	9	13.0	4	10	1	4	0	0.0	0.0	40.0	39	1
62.0	4	416829.0	1	7.0	5	8	1	2	0	0.0	0.0	21.0	39	1
35.0	4	128876.0	15	10.0	2	3	0	4	1	0.0	0.0	40.0	39	1
60.0	6	92845.0	4	3.0	2	5	0	4	1	0.0	0.0	40.0	39	1
25.0	2	197822.0	9	13.0	4	10	3	4	0	0.0	0.0	40.0	39	1
23.0	4	199336.0	8	11.0	4	3	4	4	1	0.0	0.0	50.0	39	1
36.0	6	48093.0	15	10.0	2	12	0	4	1	0.0	0.0	92.0	39	1
19.0	0	497414.0	5	4.0	3	0	1	4	0	0.0	0.0	35.0	26	1
65.0	4	155261.0	11	9.0	2	4	0	4	1	0.0	0.0	40.0	39	0
26.0	4	154571.0	15	10.0	4	7	1	1	1	0.0	0.0	45.0	39	0
63.0	5	110890.0	12	14.0	0	10	1	4	1	0.0	0.0	70.0	39	0
33.0	4	196266.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	0
43.0	4	134120.0	11	9.0	0	12	2	4	0	0.0	0.0	46.0	39	1
36.0	6	188972.0	10	16.0	5	10	4	4	0	0.0	0.0	10.0	2	1
19.0	4	111836.0	11	9.0	4	14	3	4	1	0.0	0.0	35.0	39	1
30.0	4	167476.0	15	10.0	2	14	0	4	1	0.0	0.0	60.0	39	1
22.0	4	201615.0	7	12.0	4	1	2	4	0	0.0	0.0	37.0	39	1
42.0	4	111468.0	11	9.0	0	1	4	4	0	3325.0	0.0	40.0	39	1
23.0	4	77581.0	9	13.0	4	4	3	4	1	0.0	0.0	40.0	39	1
23.0	4	185452.0	9	13.0	4	4	1	4	0	0.0	0.0	35.0	2	1
29.0	4	393264.0	9	13.0	4	10	1	4	1	0.0	0.0	40.0	39	1
35.0	4	106028.0	11	9.0	0	5	1	4	1	0.0	0.0	65.0	39	1
39.0	4	100669.0	15	10.0	2	3	3	1	1	0.0	0.0	40.0	39	1
28.0	2	419740.0	9	13.0	4	10	1	4	1	0.0	0.0	52.0	39	1
34.0	4	179877.0	11	9.0	4	3	3	4	1	0.0	0.0	40.0	39	1
23.0	4	211601.0	15	10.0	2	4	5	2	0	0.0	0.0	40.0	39	1
63.0	6	27653.0	11	9.0	2	5	0	4	1	0.0	0.0	35.0	39	1
42.0	4	210534.0	4	3.0	5	1	2	4	1	0.0	0.0	40.0	8	1
43.0	5	188436.0	12	14.0	2	4	0	4	1	5013.0	0.0	45.0	39	1
34.0	4	167474.0	11	9.0	2	12	0	4	1	0.0	0.0	50.0	39	1
67.0	4	192995.0	11	9.0	6	1	4	4	0	6723.0	0.0	40.0	39	1
30.0	4	398827.0	11	9.0	1	1	0	4	1	0.0	0.0	60.0	39	1
40.0	5	182629.0	9	13.0	0	4	1	4	1	0.0	0.0	40.0	39	1
31.0	4	208798.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	1
31.0	4	293594.0	11	9.0	4	1	4	4	0	0.0	3770.0	37.0	33	1
45.0	4	178341.0	12	14.0	2	10	0	4	1	0.0	0.0	50.0	39	1
22.0	4	33087.0	11	9.0	2	5	0	4	1	0.0	0.0	45.0	39	1
55.0	4	254711.0	9	13.0	2	12	0	4	1	0.0	0.0	20.0	39	0
49.0	4	251180.0	5	4.0	2	14	0	4	1	2407.0	0.0	50.0	39	1
27.0	4	209085.0	11	9.0	4	12	2	4	1	0.0	0.0	45.0	39	1
23.0	4	205653.0	9	13.0	4	6	3	4	1	0.0	0.0	30.0	39	1
33.0	2	96480.0	12	14.0	4	10	1	4	0	0.0	0.0	40.0	11	1
23.0	4	219519.0	15	10.0	4	12	1	2	0	0.0	0.0	30.0	39	1
26.0	4	73689.0	11	9.0	2	5	0	4	1	0.0	0.0	55.0	39	1
37.0	4	184117.0	9	13.0	4	1	3	4	0	0.0	0.0	40.0	39	1
51.0	4	332489.0	7	12.0	2	4	0	4	1	0.0	0.0	55.0	11	0
23.0	4	363219.0	15	10.0	4	9	1	4	0	0.0	0.0	6.0	39	1
32.0	4	317219.0	12	14.0	4	10	1	4	0	0.0	1590.0	40.0	39	1
34.0	4	209691.0	15	10.0	0	14	1	4	1	0.0	0.0	66.0	39	1
41.0	5	75742.0	14	15.0	2	10	0	4	1	0.0	0.0	45.0	8	0
19.0	4	25429.0	15	10.0	4	1	3	4	0	0.0	0.0	16.0	39	1
28.0	4	257405.0	4	3.0	4	5	4	2	1	0.0	0.0	40.0	26	1
33.0	4	164707.0	7	12.0	4	4	4	4	0	2174.0	0.0	55.0	0	1
25.0	4	132683.0	11	9.0	4	9	1	4	0	0.0	0.0	50.0	39	1
22.0	4	138768.0	11	9.0	4	1	3	4	1	0.0	0.0	40.0	39	1
34.0	4	169583.0	12	14.0	4	4	1	4	0	0.0	0.0	50.0	39	0
18.0	0	113185.0	1	7.0	4	0	3	4	1	0.0	0.0	25.0	39	1
43.0	7	310969.0	14	15.0	2	10	0	2	1	0.0	0.0	40.0	39	1
25.0	2	278404.0	9	13.0	4	4	1	4	1	0.0	0.0	40.0	39	1
26.0	4	158846.0	11	9.0	2	7	0	4	1	0.0	0.0	45.0	39	1
21.0	0	214238.0	11	9.0	3	0	3	4	0	0.0	0.0	40.0	39	1
36.0	6	60269.0	9	13.0	2	12	0	4	1	0.0	0.0	40.0	39	0
24.0	4	113515.0	11	9.0	4	4	1	4	0	0.0	0.0	40.0	39	1
24.0	4	60783.0	15	10.0	2	14	0	4	1	0.0	0.0	70.0	39	0
81.0	4	192813.0	5	4.0	2	6	0	4	1	0.0	0.0	25.0	32	1
58.0	4	97562.0	11	9.0	2	12	5	4	0	0.0	0.0	38.0	39	1
23.0	4	214542.0	15	10.0	4	5	3	4	1	0.0	0.0	40.0	39	1
27.0	4	221561.0	1	7.0	2	8	5	2	0	0.0	0.0	32.0	39	1
24.0	7	208826.0	10	16.0	4	10	1	4	0	0.0	0.0	99.0	9	1
17.0	4	209949.0	1	7.0	4	12	3	4	0	0.0	1602.0	12.0	39	1
60.0	6	327474.0	11	9.0	2	12	0	4	1	0.0	0.0	70.0	39	1
26.0	4	282304.0	15	10.0	4	12	1	4	1	0.0	0.0	45.0	39	1
41.0	4	308296.0	11	9.0	2	14	5	4	0	0.0	0.0	20.0	39	1
60.0	2	168381.0	8	11.0	6	1	1	0	0	0.0	0.0	40.0	39	1
39.0	7	218249.0	15	10.0	5	10	4	2	0	0.0	0.0	37.0	39	1
40.0	4	179735.0	8	11.0	0	1	4	4	0	0.0	0.0	50.0	39	1
28.0	4	114673.0	12	14.0	4	10	4	0	0	0.0	0.0	40.0	39	1
43.0	4	334141.0	5	4.0	0	8	4	2	0	0.0	0.0	40.0	39	1
33.0	6	234976.0	9	13.0	2	12	5	4	0	0.0	0.0	40.0	39	0
33.0	4	248754.0	9	13.0	2	10	0	4	1	0.0	0.0	45.0	39	1
29.0	4	263005.0	12	14.0	2	4	0	4	1	0.0	0.0	45.0	11	1
46.0	4	239439.0	11	9.0	5	7	3	2	0	0.0	0.0	40.0	39	1
42.0	4	191765.0	11	9.0	4	1	2	2	0	0.0	2339.0	40.0	38	1
36.0	4	138441.0	7	12.0	2	13	0	4	1	0.0	0.0	55.0	39	1
49.0	2	204377.0	1	7.0	0	8	3	4	0	0.0	0.0	60.0	39	1
45.0	7	53768.0	12	14.0	0	4	1	4	0	0.0	0.0	70.0	39	1
55.0	6	422249.0	11	9.0	2	3	0	4	1	0.0	0.0	50.0	39	1
42.0	4	163322.0	15	10.0	0	1	4	4	0	0.0	0.0	38.0	39	1
25.0	4	462869.0	11	9.0	4	6	2	4	1	0.0	0.0	40.0	26	1
25.0	4	470203.0	9	13.0	4	10	1	4	0	0.0	0.0	30.0	39	1
20.0	0	38455.0	11	9.0	4	0	4	4	1	0.0	0.0	40.0	39	1
55.0	4	359972.0	9	13.0	2	4	0	4	1	0.0	1887.0	40.0	39	0
73.0	2	232871.0	5	4.0	2	11	0	4	1	2228.0	0.0	10.0	39	1
43.0	6	421837.0	15	10.0	2	12	0	4	1	7298.0	0.0	50.0	26	0
72.0	4	131699.0	15	10.0	6	1	1	4	0	0.0	0.0	6.0	39	1
44.0	1	55363.0	9	13.0	2	10	0	4	1	0.0	1887.0	40.0	39	0
34.0	2	362775.0	0	6.0	2	8	5	0	0	0.0	0.0	30.0	39	1
34.0	4	207301.0	11	9.0	0	7	4	4	0	0.0	0.0	20.0	39	1
18.0	4	25837.0	11	9.0	4	8	1	4	1	0.0	0.0	25.0	39	1
36.0	4	336367.0	7	12.0	4	4	4	4	1	0.0	0.0	50.0	39	1
33.0	4	87310.0	6	5.0	4	7	1	4	1	0.0	0.0	50.0	39	1
53.0	2	222405.0	11	9.0	4	8	1	2	1	0.0	0.0	40.0	39	1
27.0	4	122913.0	5	4.0	2	14	0	4	1	0.0	0.0	40.0	39	1
42.0	4	183765.0	15	10.0	2	12	0	4	1	0.0	0.0	50.0	39	1
34.0	4	272411.0	9	13.0	4	1	1	4	0	0.0	0.0	40.0	39	1
20.0	4	37932.0	11	9.0	4	8	1	4	1	0.0	0.0	45.0	39	1
26.0	0	370727.0	9	13.0	2	0	5	4	0	0.0	1977.0	40.0	39	0
39.0	4	342642.0	11	9.0	0	12	1	4	1	0.0	0.0	60.0	39	1
65.0	4	242580.0	15	10.0	0	10	1	4	1	11678.0	0.0	50.0	39	0
27.0	4	158156.0	11	9.0	4	8	1	4	0	0.0	0.0	42.0	39	1
76.0	4	82628.0	5	4.0	2	8	0	4	1	0.0	0.0	45.0	39	1
31.0	4	213179.0	11	9.0	2	14	0	4	1	0.0	0.0	60.0	39	0
24.0	4	22201.0	11	9.0	2	11	0	1	1	0.0	0.0	40.0	37	1
23.0	6	409230.0	3	2.0	2	12	2	4	1	0.0	0.0	40.0	39	1
24.0	4	333505.0	11	9.0	3	14	3	4	1	0.0	0.0	40.0	29	1
28.0	4	513719.0	11	9.0	5	3	3	4	1	0.0	0.0	40.0	39	1
51.0	4	123429.0	7	12.0	0	13	1	4	1	0.0	0.0	30.0	39	1
25.0	4	152246.0	15	10.0	4	6	3	1	1	0.0	0.0	40.0	28	1
30.0	4	129227.0	11	9.0	6	1	1	4	0	0.0	0.0	40.0	39	1
36.0	4	130620.0	9	13.0	2	10	5	1	0	0.0	0.0	35.0	30	0
25.0	4	231638.0	15	10.0	4	13	4	4	0	0.0	0.0	24.0	39	1
35.0	4	155961.0	11	9.0	4	8	3	2	0	0.0	0.0	35.0	23	1
32.0	4	226535.0	11	9.0	4	3	1	4	1	0.0	0.0	40.0	39	1
65.0	0	224357.0	15	10.0	2	0	0	4	1	2290.0	0.0	4.0	39	1
28.0	6	33363.0	11	9.0	2	5	0	4	1	0.0	0.0	70.0	39	0
68.0	4	107910.0	11	9.0	4	12	1	4	0	0.0	0.0	40.0	39	1
56.0	4	193453.0	9	13.0	2	10	0	4	1	0.0	1902.0	65.0	39	0
47.0	1	303637.0	9	13.0	2	10	0	4	1	0.0	0.0	60.0	39	0
34.0	4	236861.0	11	9.0	2	8	0	4	1	0.0	0.0	45.0	39	1
53.0	4	23698.0	11	9.0	2	3	0	4	1	0.0	0.0	46.0	39	0
30.0	4	340899.0	14	15.0	4	10	1	4	1	0.0	1590.0	80.0	39	1
52.0	2	91689.0	15	10.0	2	14	0	4	1	0.0	0.0	40.0	39	1
43.0	2	175935.0	15	10.0	2	5	0	4	1	0.0	0.0	40.0	39	1
23.0	4	179423.0	9	13.0	4	1	1	4	0	0.0	0.0	5.0	39	1
40.0	4	356934.0	7	12.0	0	4	1	4	1	0.0	0.0	40.0	39	0
48.0	4	180695.0	15	10.0	0	4	1	4	0	0.0	0.0	38.0	39	1
46.0	5	170850.0	11	9.0	2	12	0	4	1	0.0	0.0	50.0	39	0
41.0	2	201435.0	11	9.0	2	14	0	2	1	0.0	0.0	40.0	39	1
35.0	4	328466.0	6	5.0	2	8	0	4	1	0.0	0.0	40.0	26	1
19.0	6	63574.0	15	10.0	4	5	3	4	1	0.0	0.0	40.0	39	1
22.0	4	211361.0	9	13.0	4	4	1	4	0	0.0	0.0	30.0	39	1
30.0	7	185384.0	11	9.0	0	8	4	4	0	0.0	0.0	50.0	39	1
32.0	6	115066.0	11	9.0	2	12	0	4	1	0.0	0.0	60.0	39	0
61.0	4	166124.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	0
28.0	4	196286.0	11	9.0	4	1	1	4	0	0.0	0.0	40.0	39	1
43.0	1	115562.0	11	9.0	2	7	0	4	1	0.0	0.0	40.0	39	1
37.0	5	126675.0	8	11.0	2	12	0	4	1	0.0	0.0	60.0	39	0
22.0	0	148409.0	15	10.0	4	0	3	4	1	0.0	1721.0	40.0	39	1
20.0	0	229826.0	15	10.0	4	0	3	4	1	0.0	0.0	25.0	39	1
23.0	4	82998.0	15	10.0	4	12	1	4	1	0.0	0.0	30.0	39	1
28.0	4	109001.0	12	14.0	2	10	0	4	1	0.0	0.0	38.0	39	0
40.0	0	165309.0	5	4.0	5	0	1	4	0	0.0	0.0	8.0	39	1
41.0	4	38397.0	11	9.0	0	8	1	4	0	0.0	0.0	40.0	39	1
42.0	2	1125613.0	11	9.0	0	8	1	2	1	0.0	0.0	40.0	39	1
48.0	0	353824.0	15	10.0	2	0	0	4	1	0.0	0.0	40.0	0	0
29.0	4	108775.0	9	13.0	2	4	0	4	1	0.0	0.0	50.0	39	0
34.0	4	137088.0	11	9.0	2	3	2	0	1	0.0	0.0	40.0	39	1
26.0	4	279145.0	11	9.0	2	3	0	4	1	0.0	0.0	50.0	39	1
59.0	7	349910.0	9	13.0	2	4	0	4	1	10605.0	0.0	50.0	39	0
41.0	0	119207.0	11	9.0	0	0	1	4	1	0.0	0.0	40.0	39	1
37.0	4	53703.0	9	13.0	4	3	1	4	1	0.0	0.0	40.0	39	1
65.0	2	205024.0	11	9.0	2	8	0	4	1	0.0	0.0	8.0	39	1
30.0	1	195337.0	11	9.0	4	1	4	3	0	1506.0	0.0	45.0	39	1
47.0	6	249585.0	15	10.0	2	3	0	4	1	0.0	0.0	30.0	39	1
